new
"9,635,5.000000000000003"
"10,1040,5.200000000000003"
"10,2507,5.400000000000003"
"10,5195,5.600000000000003"
"11,3040,5.800000000000003"
"281,3043,6.0000000000000036"
"278,3654,6.200000000000004"
"273,3325,6.400000000000004"
"273,3302,6.600000000000004"
"274,3302,6.800000000000004"
"274,3289,7.000000000000004"
"274,3277,7.200000000000005"
"275,3263,7.400000000000005"
"280,4358,7.600000000000005"
"283,4275,7.800000000000005"
"287,4074,8.000000000000005"
"294,2664,8.200000000000005"
"301,2503,8.400000000000004"
"310,2319,8.600000000000003"
"326,1971,8.800000000000002"
"351,1428,9.000000000000002"
"375,283,9.200000000000001"
"390,737,9.4"
"382,1893,9.6"
"391,2320,9.799999999999999"
"384,2471,9.999999999999998"
"365,2454,10.199999999999998"
"25,4692,10.599999999999996"
"25,5691,10.799999999999995"
"26,3613,10.999999999999995"
"53,501,2"
"64,566,2.2"
"64,1148,2.4000000000000004"
"293,2403,2.6000000000000005"
"274,3361,2.8000000000000007"
"10,525,3.000000000000001"
"9,151,3.200000000000001"
"9,137,3.4000000000000012"
"9,136,3.6000000000000014"
"8,155,3.8000000000000016"
"7,194,4.000000000000002"
"8,316,4.400000000000002"
"9,370,4.600000000000002"
"9,550,4.8000000000000025"
"10,981,5.000000000000003"
"10,1582,5.200000000000003"
"10,2623,5.400000000000003"
"10,5105,5.600000000000003"
"11,5105,5.800000000000003"
"257,2959,6.0000000000000036"
"277,2959,6.200000000000004"
"272,2421,6.400000000000004"
"274,3342,6.600000000000004"
"274,3306,6.800000000000004"
"273,3308,7.000000000000004"
"274,3294,7.200000000000005"
"276,3275,7.400000000000005"
"280,4285,7.600000000000005"
"284,4232,7.800000000000005"
"289,3523,8.000000000000005"
"305,2414,8.400000000000004"
"313,2251,8.600000000000003"
"332,1907,8.800000000000002"
"346,1469,9.000000000000002"
"362,483,9.200000000000001"
"391,330,9.4"
"396,2097,9.6"
"387,2089,9.799999999999999"
"385,2403,9.999999999999998"
"372,2496,10.199999999999998"
"25,4942,10.399999999999997"
"25,7278,10.599999999999996"
"25,5763,10.799999999999995"
"26,2790,10.999999999999995"
new
"142,15122,2"
"142,15128,2.2"
"142,15118,2.4000000000000004"
"142,10627,2.6000000000000005"
"312,1417,2.8000000000000007"
"65535,13,3.000000000000001"
"65535,17,3.200000000000001"
"423,1541,3.4000000000000012"
"326,1303,3.6000000000000014"
"285,2188,3.8000000000000016"
"224,4329,4.000000000000002"
"218,4668,4.200000000000002"
"124,6449,4.400000000000002"
"70,12430,4.600000000000002"
"62,8299,4.8000000000000025"
"62,10088,5.000000000000003"
"62,10373,5.200000000000003"
"73,12337,5.400000000000003"
"149,13200,5.600000000000003"
"148,13782,5.800000000000003"
"145,14238,6.0000000000000036"
"139,12151,6.200000000000004"
"58,13487,6.400000000000004"
"58,14192,6.600000000000004"
"58,14045,6.800000000000004"
"58,14047,7.000000000000004"
"58,14453,7.200000000000005"
"60,14368,7.400000000000005"
"68,11240,7.600000000000005"
"76,9932,7.800000000000005"
"64,7250,8.000000000000005"
"64,7656,8.200000000000005"
"160,10280,8.400000000000004"
"166,9711,8.600000000000003"
"183,7184,8.800000000000002"
"198,5762,9.000000000000002"
"201,5512,9.200000000000001"
"222,4227,9.4"
"234,4227,9.6"
"295,3138,9.799999999999999"
"305,2345,9.999999999999998"
"328,2430,10.199999999999998"
"303,2468,10.399999999999997"
"41,5185,10.599999999999996"
"39,6365,10.799999999999995"
"39,5011,10.999999999999995"
"39,4019,2"
"40,11678,2.2"
"191,6304,2.4000000000000004"
"150,8978,2.6000000000000005"
"64,11178,2.8000000000000007"
"64,7362,3.000000000000001"
"166,4929,3.200000000000001"
"387,1973,3.4000000000000012"
"411,1300,3.6000000000000014"
"319,1441,3.8000000000000016"
"274,2311,4.000000000000002"
"252,3051,4.200000000000002"
"213,5054,4.400000000000002"
"64,7312,4.600000000000002"
"64,7463,4.8000000000000025"
"63,8642,5.000000000000003"
"63,12550,5.200000000000003"
"63,12839,5.400000000000003"
"137,11842,5.600000000000003"
"145,14239,5.800000000000003"
"143,14468,6.0000000000000036"
"67,8636,6.200000000000004"
"62,10218,6.400000000000004"
"59,12283,6.600000000000004"
"59,14057,6.800000000000004"
"59,14355,7.000000000000004"
"60,13763,7.200000000000005"
"63,12248,7.400000000000005"
"64,7626,7.600000000000005"
"64,7246,7.800000000000005"
"64,7246,8.000000000000005"
"64,6811,8.200000000000005"
"163,10198,8.400000000000004"
"165,9854,8.600000000000003"
"179,7612,8.800000000000002"
"199,5677,9.000000000000002"
"205,5204,9.200000000000001"
"219,4072,9.4"
"249,3558,9.6"
"288,2500,9.799999999999999"
"322,2154,10.199999999999998"
"324,1701,10.399999999999997"
"39,6837,10.599999999999996"
"39,6972,10.799999999999995"
"39,5120,10.999999999999995"
"39,3659,2"
"40,10277,2.2"
"178,5281,2.4000000000000004"
"127,9715,2.6000000000000005"
"65,12495,2.8000000000000007"
"144,4880,3.000000000000001"
"430,1156,3.200000000000001"
"65535,613,3.4000000000000012"
"301,1713,3.6000000000000014"
"292,1940,3.8000000000000016"
"260,2879,4.000000000000002"
"226,4229,4.200000000000002"
"208,5062,4.400000000000002"
"71,7603,4.600000000000002"
"63,7802,4.8000000000000025"
"63,9803,5.000000000000003"
"63,9886,5.200000000000003"
"128,11112,5.400000000000003"
"143,11299,5.600000000000003"
"147,13916,5.800000000000003"
"144,14617,6.0000000000000036"
"62,10346,6.400000000000004"
"59,13744,6.600000000000004"
"58,14274,6.800000000000004"
"58,14301,7.000000000000004"
"63,13018,7.200000000000005"
"62,13134,7.400000000000005"
"62,12526,7.600000000000005"
"83,11865,7.800000000000005"
"99,11865,8.000000000000005"
"54,8028,8.200000000000005"
"54,6078,8.400000000000004"
"166,9586,8.600000000000003"
"175,8296,8.800000000000002"
"186,6726,9.000000000000002"
"199,5713,9.200000000000001"
"209,5041,9.4"
"235,3871,9.6"
"262,3208,9.799999999999999"
"299,3554,9.999999999999998"
"301,3505,10.199999999999998"
"303,2683,10.399999999999997"
"39,4082,10.599999999999996"
"39,4082,10.799999999999995"
"39,3828,10.999999999999995"
new
"120,3513,2"
"120,3515,2.2"
"121,3506,2.4000000000000004"
"124,3114,2.6000000000000005"
"88,2835,2.8000000000000007"
"32,8099,3.000000000000001"
"40,2678,3.200000000000001"
"41,7548,3.4000000000000012"
"41,14447,3.6000000000000014"
"40,14926,3.8000000000000016"
"40,10097,4.000000000000002"
"42,6868,4.200000000000002"
"41,11193,4.400000000000002"
"41,10937,4.600000000000002"
"41,10321,4.8000000000000025"
"43,6068,5.000000000000003"
"119,2684,5.200000000000003"
"130,2701,5.400000000000003"
"124,3224,5.600000000000003"
"125,3224,5.800000000000003"
"120,3568,6.0000000000000036"
"120,3586,6.200000000000004"
"120,3544,6.400000000000004"
"121,3509,6.600000000000004"
"121,3497,6.800000000000004"
"123,3264,7.000000000000004"
"124,3246,7.200000000000005"
"123,3265,7.400000000000005"
"124,3195,7.600000000000005"
"128,2915,7.800000000000005"
"131,2785,8.000000000000005"
"168,7856,8.200000000000005"
"163,9191,8.400000000000004"
"151,11136,8.600000000000003"
"165,8818,8.800000000000002"
"176,6944,9.000000000000002"
"196,5158,9.200000000000001"
"238,3554,9.4"
"295,3066,9.6"
"294,2737,9.799999999999999"
"296,3859,9.999999999999998"
"323,2905,10.199999999999998"
"324,2783,10.399999999999997"
"312,3276,10.599999999999996"
"315,3610,10.799999999999995"
"316,3346,10.999999999999995"
"313,3266,2"
"311,2729,2.2"
"297,3587,2.4000000000000004"
"178,7499,2.6000000000000005"
"124,3575,2.8000000000000007"
"120,3545,3.000000000000001"
"43,8858,3.200000000000001"
"43,14673,3.4000000000000012"
"44,6941,3.6000000000000014"
"45,5036,3.8000000000000016"
"46,5027,4.000000000000002"
"47,7825,4.200000000000002"
"42,10579,4.400000000000002"
"127,2963,4.600000000000002"
"127,3044,4.8000000000000025"
"42,4235,5.000000000000003"
"48,3539,5.200000000000003"
"86,2860,5.400000000000003"
"130,2917,5.600000000000003"
"122,3426,5.800000000000003"
"120,3530,6.0000000000000036"
"120,3580,6.200000000000004"
"120,3592,6.400000000000004"
"120,3578,6.600000000000004"
"128,2918,6.800000000000004"
"131,2745,7.000000000000004"
"138,13813,7.200000000000005"
"129,15880,7.400000000000005"
"126,3161,7.600000000000005"
"128,2931,7.800000000000005"
"138,2441,8.000000000000005"
"147,12016,8.200000000000005"
"147,12123,8.400000000000004"
"145,12472,8.600000000000003"
"199,4706,8.800000000000002"
"213,4263,9.000000000000002"
"240,3440,9.200000000000001"
"295,3441,9.4"
"296,3218,9.6"
"324,3207,9.799999999999999"
"324,3207,9.999999999999998"
"326,2882,10.199999999999998"
"311,2752,10.399999999999997"
"315,2975,10.599999999999996"
"316,2975,10.799999999999995"
"311,2739,10.999999999999995"
"310,2733,2"
"310,2733,2.2"
"278,3501,2.4000000000000004"
"132,6202,2.6000000000000005"
"122,3409,2.8000000000000007"
"122,3408,3.000000000000001"
"44,6132,3.200000000000001"
"43,14373,3.4000000000000012"
"45,10448,3.6000000000000014"
"43,11449,3.8000000000000016"
"42,11754,4.000000000000002"
"42,11840,4.200000000000002"
"42,11790,4.400000000000002"
"45,5333,4.600000000000002"
"80,2870,4.8000000000000025"
"40,4229,5.000000000000003"
"40,4229,5.200000000000003"
"129,2899,5.400000000000003"
"126,3149,5.600000000000003"
"125,3189,5.800000000000003"
"122,3433,6.0000000000000036"
"121,3500,6.200000000000004"
"121,3502,6.400000000000004"
"120,3565,6.600000000000004"
"121,3479,6.800000000000004"
"122,3401,7.000000000000004"
"122,3375,7.200000000000005"
"124,3221,7.400000000000005"
"126,3086,7.600000000000005"
"132,2669,7.800000000000005"
"136,2606,8.000000000000005"
"147,11696,8.200000000000005"
"149,11789,8.400000000000004"
"147,11961,8.600000000000003"
"153,10843,8.800000000000002"
"164,8853,9.000000000000002"
"189,5673,9.200000000000001"
"223,4050,9.4"
"229,3895,9.6"
"311,2402,9.799999999999999"
"326,2536,9.999999999999998"
"330,2965,10.199999999999998"
"329,2390,10.399999999999997"
"320,2874,10.599999999999996"
"318,3062,10.799999999999995"
"316,3312,10.999999999999995"
